Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL1911646,,None,427.41,1,5.66,18,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(F)ccc2[nH]1)C(F)(F)F,EC50,'=',94,nM,7.03,,,UO_0000065,16.44,0.32,1.37,15.53,0,CHEMBL1912091,Transactivation activity of glucocorticoid receptor in HFF assessed as induction of aromatase activity by measuring beta-estradiol activity after 18 to 24 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909618,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,94
CHEMBL1911647,,None,423.45,1,5.83,19,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(C)ccc2[nH]1)C(F)(F)F,EC50,'=',230,nM,6.64,,,UO_0000065,15.68,0.3,0.81,14.67,0,CHEMBL1912091,Transactivation activity of glucocorticoid receptor in HFF assessed as induction of aromatase activity by measuring beta-estradiol activity after 18 to 24 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909618,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,230
CHEMBL1911652,,None,423.45,1,5.83,23,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(C)cc2[nH]1)C(F)(F)F,EC50,'=',976,nM,6.01,,,UO_0000065,14.19,0.27,0.18,13.28,0,CHEMBL1912091,Transactivation activity of glucocorticoid receptor in HFF assessed as induction of aromatase activity by measuring beta-estradiol activity after 18 to 24 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909618,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,976
CHEMBL1911656,,None,421.43,1,5.45,27,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(F)cc2c1OCC2,EC50,'=',125,nM,6.9,,,UO_0000065,16.38,0.31,1.45,15.26,0,CHEMBL1912091,Transactivation activity of glucocorticoid receptor in HFF assessed as induction of aromatase activity by measuring beta-estradiol activity after 18 to 24 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909618,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,125
CHEMBL3735218,,None,600.57,2,5.47,32,O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)c(F)c1)C2,Ki,'=',0.29,nM,9.54,,,UO_0000065,15.88,0.31,4.07,11.2,0,CHEMBL3739124,Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3734698,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,,0.29
CHEMBL3666810,,None,606.63,1,4.69,BDBM141375,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCOC2,IC50,'=',1.09,nM,8.96,,276643,UO_0000065,14.77,0.28,4.27,7.94,0,CHEMBL3705602,Radioligand Binding Assay: In the GR radioligand binding assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3666818,,None,620.65,1,4.82,BDBM141384,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCC[C@@H]3O)c2)c1)c1ccc2c(c1)OCOC2,IC50,'=',3.44,nM,8.46,,276652,UO_0000065,13.64,0.26,3.64,6.83,0,CHEMBL3705602,Radioligand Binding Assay: In the GR radioligand binding assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL306491,,None,410.54,0,4.58,45,COc1cccc(CN(Cc2ccccc2)c2cccc(NS(C)(=O)=O)c2C)c1,IC50,'=',250,nM,6.6,,,UO_0000065,16.08,0.31,2.02,11.26,0,CHEMBL679612,Binding affinity against human Glucocorticoid receptor (GR) using [3H]dexamethasone as radioligand,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147558,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,250
CHEMBL1911279,,None,559.62,2,5.11,42,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)c(F)c3)ccc21,EC50,'=',93,nM,7.03,,,UO_0000065,12.56,0.24,1.92,6.6,0,CHEMBL1914167,Transactivation activity at glucocorticoid receptor alpha human 13D3/Huh7 cells assessed as induction of TAT activity after 4 hrs by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307515,,,,93
CHEMBL1911281,,None,579.6,2,6.12,44,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(F)c3)ccc21,EC50,'=',192,nM,6.72,,,UO_0000065,11.59,0.22,0.6,6.9,0,CHEMBL1914165,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,192
CHEMBL1911272,,None,517.59,2,5.34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1911157,,None,504.59,2,6.43,27,CC(C)Oc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,EC50,'=',496,nM,6.3,,,UO_0000065,12.49,0.24,-0.13,7.31,0,CHEMBL1914165,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,496
CHEMBL1911152,,None,486.6,1,6.29,22,CC(C)Oc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',135,nM,6.87,,,UO_0000065,14.12,0.27,0.58,7.97,0,CHEMBL1914165,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,135
CHEMBL1911283,,None,498.61,1,5.81,48,CN(C)C(=O)c1ccc(-c2ccc3c(c2)Oc2ccccc2C3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',74.9,nM,7.13,,,UO_0000065,14.29,0.27,1.32,8.44,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,74.9
CHEMBL1911270,,None,499.6,1,5.2,33,CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',4.6,nM,8.34,,,UO_0000065,16.69,0.32,3.14,8.57,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,4.6
CHEMBL1911159,,None,472.53,1,5.2,29a,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)O)cc3)ccc21,EC50,'=',1086,nM,5.96,,,UO_0000065,12.62,0.24,0.76,5.22,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,1086
CHEMBL1911155,,None,520.64,2,5.3,25,CCS(=O)(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',22.8,nM,7.64,,,UO_0000065,14.68,0.29,2.34,6.88,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,22.8
CHEMBL1911151,,None,470.6,1,6.46,21,CCCc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',29.7,nM,7.53,,,UO_0000065,15.99,0.3,1.07,9.78,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,29.7
CHEMBL1911283,,None,498.61,1,5.81,48,CN(C)C(=O)c1ccc(-c2ccc3c(c2)Oc2ccccc2C3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',77.9,nM,7.11,,,UO_0000065,14.26,0.27,1.3,8.42,0,CHEMBL1914161,Transrepression activity at glucocorticoid receptor alpha in phorbol myristate acetate-stimulated human A549 cells assessed as inhibition of AP1 response element by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,77.9
CHEMBL1911282,,None,596.06,2,6.64,45,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(Cl)c3)ccc21,EC50,'=',50,nM,7.3,,,UO_0000065,12.25,0.24,0.66,7.5,0,CHEMBL1914161,Transrepression activity at glucocorticoid receptor alpha in phorbol myristate acetate-stimulated human A549 cells assessed as inhibition of AP1 response element by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,50
CHEMBL1911282,,None,596.06,2,6.64,45,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(Cl)c3)ccc21,Ki,'=',3.08,nM,8.51,,,UO_0000065,14.28,0.28,1.87,8.75,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,3.08
CHEMBL1911278,,None,541.63,1,4.98,41,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc21,Ki,'=',2.6,nM,8.59,,,UO_0000065,15.85,0.3,3.61,8.06,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,2.6
CHEMBL1911275,,None,548.07,2,6.25,38,CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1Cl,Ki,'=',15.7,nM,7.8,,,UO_0000065,14.24,0.28,1.55,8.02,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,15.7
CHEMBL1911154,,None,471.59,1,5.57,24,CN(C)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,Ki,'=',3.8,nM,8.42,,,UO_0000065,17.85,0.34,2.85,10.49,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,3.8
CHEMBL1917415,,None,597.73,2,6.36,21,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,IC50,'=',2.1,nM,8.68,,,UO_0000065,14.52,0.28,2.32,8.13,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,2.1
CHEMBL1917252,,None,602.75,2,5.93,15,Cn1c(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,IC50,'=',3.7,nM,8.43,,,UO_0000065,13.99,0.27,2.5,7.55,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,3.7
CHEMBL1917250,,None,599.75,2,6.59,13,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ccc2ccccc2n1,IC50,'=',2.85,nM,8.54,,,UO_0000065,14.25,0.27,1.96,8.01,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,2.85
CHEMBL1917247,,None,558.17,2,5.57,10,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,EC50,'=',50,nM,7.3,,,UO_0000065,13.08,0.27,1.73,8.34,0,CHEMBL1919247,Transactivation activity at glucocorticoid receptor in human HepG2 cells expressing luciferase-taggged GRE gene by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307718,,,,50
CHEMBL1917416,,None,562.69,1,4.91,22,Cc1ccnc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,EC50,'=',13.3,nM,7.88,,,UO_0000065,14,0.27,2.97,6.59,0,CHEMBL1919247,Transactivation activity at glucocorticoid receptor in human HepG2 cells expressing luciferase-taggged GRE gene by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307718,,,,13.3
CHEMBL1917247,,None,558.17,2,5.57,10,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,IC50,'=',17,nM,7.77,,,UO_0000065,13.92,0.29,2.2,8.88,0,CHEMBL1919188,Inhibition of human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,17
CHEMBL1504,TRIAMCINOLONE ACETONIDE,4,434.5,0,2.42,TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Ki,'=',2.006,nM,8.7,,,UO_0000065,20.02,0.38,6.28,9.35,0,CHEMBL1909150,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),B,BAO_0000219,cell-based format,None,None,None,HeLa S3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3886002,,,,0.002006
CHEMBL1162,NORETHINDRONE,4,298.43,0,3.49,NORETHINDRONE,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,Ki,'=',197,nM,6.71,,,UO_0000065,22.47,0.42,3.22,17.98,0,CHEMBL1909150,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),B,BAO_0000219,cell-based format,None,None,None,HeLa S3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3886002,,,,0.197
CHEMBL1201146,NORETHINDRONE ACETATE,4,340.46,0,4.06,NORETHINDRONE ACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,Ki,'=',293,nM,6.53,,,UO_0000065,19.19,0.36,2.47,15.06,0,CHEMBL1909150,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),B,BAO_0000219,cell-based format,None,None,None,HeLa S3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3886002,,,,0.293
CHEMBL3899942,,None,465.53,1,6.1,8e,C[C@H](NC(=O)c1ccccc1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,IC50,'=',1.41,nM,8.85,,,UO_0000065,19.01,0.35,2.75,15.76,0,CHEMBL3868161,Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,ChaGo-K-1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3867467,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308489,,,,1.41
CHEMBL3911831,,None,503.52,2,6.07,8m,CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)cc1,IC50,'=',0.03,nM,10.52,,,UO_0000065,20.9,0.41,4.45,18.74,0,CHEMBL3868161,Agonist activity at glucocorticoid receptor in human ChaGoK1 cells assessed as inhibition of AP1-mediated transcriptional activity by measuring reduction in PMA-stimulated TRE-LacZ activity after 24 hrs in presence of MUG by fluorometric assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,ChaGo-K-1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3867467,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308489,,,,0.03
CHEMBL2314996,,None,1186.93,None,None,50,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](O)C[C@@]32C)[C@H](C)[C@@H](O)[C@]1(C)O,EC50,'=',3810,nM,5.42,,,UO_0000065,4.57,None,None,None,0,CHEMBL2321589,Displacement of [3H]-dexamethasone human glucocorticoid receptor alpha expressed in 293 MSR cells after 60 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2311478,1,Scientific Literature,Bioorg Med Chem,2013,None,,,,3.81
CHEMBL2314997,,None,1154.48,None,None,49,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)[C@H]2[C@H](C)C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]32C)[C@H](C)[C@@H](O)[C@]1(C)O,EC50,'=',90,nM,7.05,,,UO_0000065,6.1,None,None,None,0,CHEMBL2321590,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2311478,1,Scientific Literature,Bioorg Med Chem,2013,None,,,,0.09
CHEMBL3765171,,None,264.76,0,3.24,7,Cc1c(N[C@@H]2CCC[C@]2(C)O)ccc(C#N)c1Cl,Ki,'=',462,nM,6.33,,,UO_0000065,23.93,0.48,3.1,11.3,0,CHEMBL3767966,Displacement of [3H]-dexamethasone from glucocorticoid receptor (unknown origin) expressed in HEK293 cell lysate incubated overnight by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3763123,1,Scientific Literature,J Med Chem,2016,CHEMBL3307715,,,,462
CHEMBL2147566,,None,503.62,1,4.62,10m,CC(C)(CO)NC(=O)c1ccccc1CC[C@]1(O)CCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,Ki,'=',1,nM,9,,,UO_0000065,17.87,0.33,4.38,10.3,0,CHEMBL2150559,Displacement of [3H]-dexamethasone from human full length GR expressed in insect Sf21 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2146476,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL4106362,,,,1
CHEMBL4515467,,None,432.6,1,5.68,20,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,IC50,'=',58.3,nM,7.23,,,UO_0000065,16.72,0.31,1.55,15.55,0,CHEMBL4407257,Antagonist activity at human glucocorticoid receptor expressed in CHO-K1 cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4406804,1,Scientific Literature,J Med Chem,2019,CHEMBL3307512,,,,58.3
CHEMBL4562338,,None,489.7,1,5.75,17,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)CCOC)cc3)C[C@@]21C,IC50,'=',52.1,nM,7.28,,,UO_0000065,14.87,0.28,1.53,14.63,0,CHEMBL4407257,Antagonist activity at human glucocorticoid receptor expressed in CHO-K1 cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4406804,1,Scientific Literature,J Med Chem,2019,CHEMBL3307512,,,,52.1
